id_movimiento,codigo_producto,tipo,cantidad,fecha
5957,ROND-M6,S,12,2025-08-04
5958,ROND-M8,S,39,2025-08-04
5959,SELL-TF,S,1,2025-08-04
5960,TOMA-SNC,S,2,2025-08-04
5961,TORN-M10,S,11,2025-08-04
5962,TORN-M4,S,3,2025-08-04
5963,TORN-M6,S,7,2025-08-04
5964,TORN-M8,S,24,2025-08-04
5965,TUBO-1P,S,1,2025-08-04
5966,TURC-M6,S,50,2025-08-04
5967,TURC-M8,S,54,2025-08-04
5968,CLAV-3P,S,8,2025-08-05
5969,CODE-1P,S,3,2025-08-05
5970,ESMA-BL,S,1,2025-08-05
5971,ESMA-NG,S,1,2025-08-05
5972,FOCOS-L9,S,1,2025-08-05
5973,LIAV-10,S,1,2025-08-05
5974,LLAV-12,S,2,2025-08-05
5975,PINT-BG,S,1,2025-08-05
5976,PINT-BL,S,1,2025-08-05
5977,ROND-M6,S,25,2025-08-05
5978,ROND-M8,S,31,2025-08-05
5979,SIER-HK,S,1,2025-08-05
5980,TOMA-SNC,S,18,2025-08-05
5981,TORN-M10,S,16,2025-08-05
5982,TORN-M4,S,2,2025-08-05
5983,TORN-M6,S,2,2025-08-05
5984,TORN-M8,S,12,2025-08-05
5985,TURC-M6,S,35,2025-08-05
5986,TURC-M8,S,16,2025-08-05
5987,BROD-4P,S,1,2025-08-06
5988,CABL-12,S,10,2025-08-06
5989,CLAV-2P,S,2,2025-08-06
5990,CLAV-3P,S,2,2025-08-06
5991,CODE-1P,S,1,2025-08-06
5992,ESMA-NG,S,1,2025-08-06
5993,ESMER-1,S,1,2025-08-06
5994,LIJAD-1,S,1,2025-08-06
5995,MART-2A,S,2,2025-08-06
5996,ROND-M6,S,42,2025-08-06
5997,ROND-M8,S,21,2025-08-06
5998,TOMA-SNC,S,30,2025-08-06
5999,TORN-M10,S,17,2025-08-06
6000,TORN-M4,S,4,2025-08-06
6001,TORN-M6,S,14,2025-08-06
6002,TURC-M6,S,15,2025-08-06
6003,TURC-M8,S,40,2025-08-06
6004,CLAV-3P,S,1,2025-08-07
6005,CODE-1P,S,10,2025-08-07
6006,DEST-PL6,S,1,2025-08-07
6007,FOCOS-L9,S,3,2025-08-07
6008,LLAV-12,S,1,2025-08-07
6009,MART-2A,S,1,2025-08-07
6010,PINT-BG,S,1,2025-08-07
6011,PINT-BL,S,4,2025-08-07
6012,ROND-M6,S,11,2025-08-07
6013,ROND-M8,S,35,2025-08-07
6014,SELL-TF,S,1,2025-08-07
6015,TOMA-SNC,S,5,2025-08-07
6016,TORN-M10,S,6,2025-08-07
6017,TORN-M4,S,1,2025-08-07
6018,TORN-M6,S,9,2025-08-07
6019,TORN-M8,S,7,2025-08-07
6020,TURC-M6,S,98,2025-08-07
6021,TURC-M8,S,3,2025-08-07
6022,LIAV-10,E,16,2025-08-08
6023,CLAV-2P,S,1,2025-08-08
6024,CLAV-3P,S,7,2025-08-08
6025,CODE-1P,S,9,2025-08-08
6026,CODE-2P,S,1,2025-08-08
6027,ESMA-BL,S,1,2025-08-08
6028,ESMA-NG,S,1,2025-08-08
6029,FOCOS-L9,S,1,2025-08-08
6030,LLAV-12,S,2,2025-08-08
6031,MART-1A,S,1,2025-08-08
6032,MART-2A,S,1,2025-08-08
6033,PINT-BG,S,1,2025-08-08
6034,PINT-BL,S,5,2025-08-08
6035,ROND-M6,S,18,2025-08-08
6036,ROND-M8,S,20,2025-08-08
6037,SELL-TF,S,2,2025-08-08
6038,SIER-C1,S,1,2025-08-08
6039,TOMA-SNC,S,1,2025-08-08
6040,TORN-M10,S,8,2025-08-08
6041,TORN-M4,S,6,2025-08-08
6042,TORN-M8,S,14,2025-08-08
6043,TURC-M6,S,13,2025-08-08
6044,TURC-M8,S,33,2025-08-08
6045,CLAV-2P,S,1,2025-08-09
6046,CODE-1P,S,1,2025-08-09
6047,CODE-2P,S,1,2025-08-09
6048,FOCOS-L15,S,3,2025-08-09
6049,FOCOS-L9,S,3,2025-08-09
6050,LIAV-10,S,1,2025-08-09
6051,LLAV-12,S,3,2025-08-09
6052,MART-2A,S,1,2025-08-09
6053,NIVE-60,S,1,2025-08-09
6054,PINT-BG,S,1,2025-08-09
6055,PINT-BL,S,3,2025-08-09
6056,ROND-M6,S,20,2025-08-09
6057,ROND-M8,S,13,2025-08-09
6058,SELL-TF,S,2,2025-08-09
6059,TOMA-SNC,S,5,2025-08-09
6060,TORN-M10,S,6,2025-08-09
6061,TORN-M4,S,1,2025-08-09
6062,TORN-M6,S,3,2025-08-09
6063,TORN-M8,S,6,2025-08-09
6064,TURC-M6,S,14,2025-08-09
6065,TURC-M8,S,60,2025-08-09
6066,LIJAD-1,E,41,2025-08-11
6067,CODE-1P,S,17,2025-08-11
6068,CODE-2P,S,1,2025-08-11
6069,DEST-PL6,S,1,2025-08-11
6070,FOCOS-L15,S,1,2025-08-11
6071,FOCOS-L9,S,4,2025-08-11
6072,LIJAD-1,S,3,2025-08-11
6073,LLAV-12,S,1,2025-08-11
6074,NIVE-60,S,1,2025-08-11
6075,PINT-BG,S,3,2025-08-11
6076,PINT-BL,S,5,2025-08-11
6077,PLIE-6P,S,1,2025-08-11
6078,ROND-M6,S,9,2025-08-11
6079,ROND-M8,S,4,2025-08-11
6080,TOMA-SNC,S,11,2025-08-11
6081,TORN-M10,S,10,2025-08-11
6082,TORN-M4,S,8,2025-08-11
6083,TORN-M6,S,2,2025-08-11
6084,TORN-M8,S,5,2025-08-11
6085,TURC-M6,S,45,2025-08-11
6086,TURC-M8,S,5,2025-08-11
6087,CLAV-3P,S,2,2025-08-12
6088,CODE-2P,S,1,2025-08-12
6089,FOCOS-L9,S,3,2025-08-12
6090,LIJAD-1,S,1,2025-08-12
6091,PINT-BL,S,6,2025-08-12
6092,ROND-M6,S,10,2025-08-12
6093,ROND-M8,S,2,2025-08-12
6094,SELL-TF,S,1,2025-08-12
6095,TOMA-SNC,S,9,2025-08-12
6096,TORN-M10,S,5,2025-08-12
6097,TORN-M4,S,3,2025-08-12
6098,TORN-M6,S,3,2025-08-12
6099,TORN-M8,S,10,2025-08-12
6100,TUBO-1P,S,1,2025-08-12
6101,TUBO-2P,S,21,2025-08-12
6102,TURC-M6,S,41,2025-08-12
6103,TURC-M8,S,36,2025-08-12
6104,CLAV-2P,S,1,2025-08-13
6105,CLAV-3P,S,2,2025-08-13
6106,CODE-1P,S,6,2025-08-13
6107,CODE-2P,S,2,2025-08-13
6108,FOCOS-L9,S,7,2025-08-13
6109,LIJAD-1,S,2,2025-08-13
6110,LLAV-12,S,4,2025-08-13
6111,MART-2A,S,4,2025-08-13
6112,PINT-BL,S,4,2025-08-13
6113,ROND-M6,S,21,2025-08-13
6114,ROND-M8,S,15,2025-08-13
6115,SELL-TF,S,1,2025-08-13
6116,TOMA-SNC,S,11,2025-08-13
6117,TORN-M10,S,9,2025-08-13
6118,TORN-M4,S,4,2025-08-13
6119,TORN-M6,S,3,2025-08-13
6120,TORN-M8,S,1,2025-08-13
6121,TURC-M6,S,64,2025-08-13
6122,TURC-M8,S,24,2025-08-13
6123,ESMA-BL,E,20,2025-08-14
6124,CABL-14,S,14,2025-08-14
6125,CLAV-3P,S,5,2025-08-14
6126,CODE-1P,S,3,2025-08-14
6127,CODE-2P,S,2,2025-08-14
6128,FOCOS-L9,S,5,2025-08-14
6129,LIJAD-1,S,1,2025-08-14
6130,MART-2A,S,1,2025-08-14
6131,PINT-BL,S,3,2025-08-14
6132,PINT-GR,S,1,2025-08-14
6133,ROND-M6,S,32,2025-08-14
6134,ROND-M8,S,45,2025-08-14
6135,SELL-TF,S,1,2025-08-14
6136,TOMA-DBL,S,1,2025-08-14
6137,TOMA-SNC,S,3,2025-08-14
6138,TORN-M4,S,9,2025-08-14
6139,TORN-M6,S,7,2025-08-14
6140,TORN-M8,S,9,2025-08-14
6141,TURC-M6,S,42,2025-08-14
6142,TURC-M8,S,10,2025-08-14
6143,CLAV-3P,S,2,2025-08-15
6144,ESMER-1,S,1,2025-08-15
6145,FOCOS-L15,S,1,2025-08-15
6146,FOCOS-L9,S,1,2025-08-15
6147,LIJAD-1,S,1,2025-08-15
6148,LLAV-12,S,2,2025-08-15
6149,PINT-BL,S,5,2025-08-15
6150,ROND-M6,S,14,2025-08-15
6151,ROND-M8,S,30,2025-08-15
6152,SELL-TF,S,1,2025-08-15
6153,TOMA-DBL,S,1,2025-08-15
6154,TOMA-SNC,S,6,2025-08-15
6155,TORN-M10,S,5,2025-08-15
6156,TORN-M6,S,16,2025-08-15
6157,TORN-M8,S,7,2025-08-15
6158,TURC-M6,S,103,2025-08-15
6159,TURC-M8,S,30,2025-08-15
6160,CABL-12,S,15,2025-08-16
6161,CINT-5M,S,1,2025-08-16
6162,CLAV-2P,S,1,2025-08-16
6163,CLAV-3P,S,5,2025-08-16
6164,CODE-1P,S,2,2025-08-16
6165,LIJAD-1,S,1,2025-08-16
6166,MART-2A,S,1,2025-08-16
6167,PINT-BG,S,1,2025-08-16
6168,PINT-BL,S,1,2025-08-16
6169,ROND-M6,S,2,2025-08-16
6170,ROND-M8,S,39,2025-08-16
6171,TOMA-SNC,S,1,2025-08-16
6172,TORN-M10,S,6,2025-08-16
6173,TORN-M4,S,1,2025-08-16
6174,TORN-M6,S,3,2025-08-16
6175,TORN-M8,S,4,2025-08-16
6176,TURC-M6,S,59,2025-08-16
6177,TURC-M8,S,12,2025-08-16
6178,CLAV-3P,S,1,2025-08-18
6179,CODE-1P,S,10,2025-08-18
6180,CODE-2P,S,2,2025-08-18
6181,ESMA-NG,S,3,2025-08-18
6182,FOCOS-L9,S,7,2025-08-18
6183,LLAV-12,S,1,2025-08-18
6184,MART-2A,S,2,2025-08-18
6185,PINT-BL,S,2,2025-08-18
6186,ROND-M6,S,16,2025-08-18
6187,ROND-M8,S,32,2025-08-18
6188,SELL-TF,S,2,2025-08-18
6189,TALDR-2,S,1,2025-08-18
6190,TOMA-SNC,S,8,2025-08-18
6191,TORN-M10,S,4,2025-08-18
6192,TORN-M6,S,2,2025-08-18
6193,TORN-M8,S,4,2025-08-18
6194,TURC-M6,S,44,2025-08-18
6195,TURC-M8,S,41,2025-08-18
6196,BROD-4P,S,1,2025-08-19
6197,CLAV-3P,S,1,2025-08-19
6198,CODE-1P,S,6,2025-08-19
6199,CODE-2P,S,6,2025-08-19
6200,FOCOS-L9,S,3,2025-08-19
6201,LIJAD-1,S,1,2025-08-19
6202,LLAV-12,S,1,2025-08-19
6203,MART-2A,S,1,2025-08-19
6204,NIVE-60,S,1,2025-08-19
6205,PINT-BG,S,3,2025-08-19
6206,PINT-BL,S,5,2025-08-19
6207,ROND-M6,S,29,2025-08-19
6208,ROND-M8,S,18,2025-08-19
6209,SELL-TF,S,2,2025-08-19
6210,TOMA-SNC,S,16,2025-08-19
6211,TORN-M10,S,6,2025-08-19
6212,TORN-M4,S,15,2025-08-19
6213,TORN-M6,S,1,2025-08-19
6214,TORN-M8,S,14,2025-08-19
6215,TURC-M6,S,89,2025-08-19
6216,TURC-M8,S,11,2025-08-19
6217,LLAV-12,E,35,2025-08-20
6218,BROD-2P,S,1,2025-08-20
6219,CLAV-2P,S,2,2025-08-20
6220,CLAV-3P,S,1,2025-08-20
6221,CODE-1P,S,4,2025-08-20
6222,CODE-2P,S,1,2025-08-20
6223,FOCOS-L9,S,2,2025-08-20
6224,LIJAD-1,S,3,2025-08-20
6225,MART-2A,S,3,2025-08-20
6226,PINT-BL,S,3,2025-08-20
6227,ROND-M6,S,22,2025-08-20
6228,ROND-M8,S,5,2025-08-20
6229,SIER-HK,S,1,2025-08-20
6230,TALDR-1,S,1,2025-08-20
6231,TOMA-SNC,S,24,2025-08-20
6232,TORN-M10,S,6,2025-08-20
6233,TORN-M4,S,13,2025-08-20
6234,TORN-M6,S,10,2025-08-20
6235,TORN-M8,S,6,2025-08-20
6236,TURC-M6,S,200,2025-08-20
6237,TURC-M8,S,19,2025-08-20
6238,TUBO-2P,E,45,2025-08-21
6239,CLAV-3P,S,3,2025-08-21
6240,CODE-1P,S,12,2025-08-21
6241,CODE-2P,S,3,2025-08-21
6242,ESMA-NG,S,2,2025-08-21
6243,FOCOS-L9,S,2,2025-08-21
6244,LIJAD-1,S,2,2025-08-21
6245,LLAV-12,S,2,2025-08-21
6246,PINT-BL,S,6,2025-08-21
6247,ROLLO-1,S,1,2025-08-21
6248,ROND-M6,S,1,2025-08-21
6249,ROND-M8,S,42,2025-08-21
6250,SIER-HK,S,1,2025-08-21
6251,TOMA-SNC,S,7,2025-08-21
6252,TORN-M4,S,8,2025-08-21
6253,TORN-M6,S,5,2025-08-21
6254,TORN-M8,S,18,2025-08-21
6255,TUBO-1P,S,1,2025-08-21
6256,TURC-M6,S,141,2025-08-21
6257,TURC-M8,S,24,2025-08-21
6258,CABL-12,E,50,2025-08-22
6259,CABL-14,E,14,2025-08-22
6260,CLAV-2P,S,1,2025-08-22
6261,CLAV-3P,S,4,2025-08-22
6262,CODE-1P,S,18,2025-08-22
6263,FOCOS-L9,S,2,2025-08-22
6264,LLAV-12,S,1,2025-08-22
6265,PINT-BG,S,1,2025-08-22
6266,PINT-BL,S,3,2025-08-22
6267,PINT-GR,S,1,2025-08-22
6268,ROND-M6,S,12,2025-08-22
6269,ROND-M8,S,36,2025-08-22
6270,SIER-C1,S,1,2025-08-22
6271,TOMA-SNC,S,2,2025-08-22
6272,TORN-M10,S,3,2025-08-22
6273,TORN-M4,S,8,2025-08-22
6274,TORN-M6,S,1,2025-08-22
6275,TORN-M8,S,18,2025-08-22
6276,TURC-M6,S,22,2025-08-22
6277,TURC-M8,S,48,2025-08-22
6278,CLAV-3P,S,12,2025-08-23
6279,CODE-1P,S,2,2025-08-23
6280,CODE-2P,S,1,2025-08-23
6281,ESMA-NG,S,1,2025-08-23
6282,FOCOS-L9,S,2,2025-08-23
6283,MART-2A,S,2,2025-08-23
6284,PINT-BG,S,1,2025-08-23
6285,PINT-BL,S,6,2025-08-23
6286,PINT-GR,S,1,2025-08-23
6287,ROND-M6,S,2,2025-08-23
6288,ROND-M8,S,21,2025-08-23
6289,TOMA-SNC,S,20,2025-08-23
6290,TORN-M10,S,4,2025-08-23
6291,TORN-M4,S,6,2025-08-23
6292,TORN-M6,S,5,2025-08-23
6293,TORN-M8,S,25,2025-08-23
6294,TURC-M6,S,82,2025-08-23
6295,TURC-M8,S,27,2025-08-23
6296,CLAV-3P,E,140,2025-08-25
6297,CINT-5M,S,1,2025-08-25
6298,CLAV-3P,S,3,2025-08-25
6299,CODE-1P,S,10,2025-08-25
6300,FOCOS-L9,S,2,2025-08-25
6301,LLAV-12,S,2,2025-08-25
6302,MART-2A,S,1,2025-08-25
6303,NIVE-60,S,1,2025-08-25
6304,PLIE-8P,S,1,2025-08-25
6305,ROND-M6,S,18,2025-08-25
6306,ROND-M8,S,10,2025-08-25
6307,SELL-TF,S,1,2025-08-25
6308,TOMA-SNC,S,23,2025-08-25
6309,TORN-M4,S,1,2025-08-25
6310,TORN-M6,S,9,2025-08-25
6311,TORN-M8,S,10,2025-08-25
6312,TURC-M6,S,50,2025-08-25
6313,TURC-M8,S,65,2025-08-25
6314,BROD-4P,S,1,2025-08-26
6315,CABL-12,S,10,2025-08-26
6316,CLAV-2P,S,1,2025-08-26
6317,CLAV-3P,S,4,2025-08-26
6318,CODE-1P,S,15,2025-08-26
6319,CODE-2P,S,2,2025-08-26
6320,DEST-PH2,S,1,2025-08-26
6321,ESMA-NG,S,1,2025-08-26
6322,FOCOS-L15,S,1,2025-08-26
6323,FOCOS-L9,S,2,2025-08-26
6324,LIJAD-1,S,1,2025-08-26
6325,LLAV-12,S,3,2025-08-26
6326,MART-2A,S,1,2025-08-26
6327,NIVE-60,S,1,2025-08-26
6328,PINT-BL,S,5,2025-08-26
6329,ROND-M6,S,52,2025-08-26
6330,ROND-M8,S,33,2025-08-26
6331,TOMA-SNC,S,13,2025-08-26
6332,TORN-M10,S,3,2025-08-26
6333,TORN-M4,S,7,2025-08-26
6334,TORN-M6,S,3,2025-08-26
6335,TORN-M8,S,16,2025-08-26
6336,TUBO-2P,S,17,2025-08-26
6337,TURC-M6,S,68,2025-08-26
6338,TURC-M8,S,42,2025-08-26
6339,PINT-GR,E,30,2025-08-27
6340,SIER-C1,E,4,2025-08-27
6341,CODE-1P,S,7,2025-08-27
6342,CODE-2P,S,1,2025-08-27
6343,DEST-PH2,S,1,2025-08-27
6344,ESMA-NG,S,1,2025-08-27
6345,FOCOS-L15,S,4,2025-08-27
6346,FOCOS-L9,S,6,2025-08-27
6347,LIAV-10,S,1,2025-08-27
6348,LIJAD-1,S,2,2025-08-27
6349,MART-2A,S,1,2025-08-27
6350,NIVE-60,S,1,2025-08-27
6351,PINT-BL,S,3,2025-08-27
6352,ROND-M6,S,32,2025-08-27
6353,ROND-M8,S,42,2025-08-27
6354,TOMA-SNC,S,15,2025-08-27
6355,TORN-M10,S,1,2025-08-27
6356,TORN-M4,S,2,2025-08-27
6357,TORN-M6,S,10,2025-08-27
6358,TORN-M8,S,32,2025-08-27
6359,TURC-M6,S,51,2025-08-27
6360,TURC-M8,S,32,2025-08-27
6361,TOMA-SNC,E,495,2025-08-28
6362,CALAD-1,S,1,2025-08-28
6363,CLAV-3P,S,5,2025-08-28
6364,CODE-1P,S,1,2025-08-28
6365,CODE-2P,S,1,2025-08-28
6366,FOCOS-L9,S,1,2025-08-28
6367,LLAV-12,S,1,2025-08-28
6368,PINT-BG,S,2,2025-08-28
6369,PINT-BL,S,5,2025-08-28
6370,PINT-GR,S,1,2025-08-28
6371,ROLLO-1,S,1,2025-08-28
6372,ROND-M6,S,16,2025-08-28
6373,ROND-M8,S,10,2025-08-28
6374,SELL-TF,S,4,2025-08-28
6375,TALDR-1,S,1,2025-08-28
6376,TOMA-SNC,S,22,2025-08-28
6377,TORN-M10,S,2,2025-08-28
6378,TORN-M4,S,4,2025-08-28
6379,TORN-M6,S,6,2025-08-28
6380,TORN-M8,S,23,2025-08-28
6381,TURC-M6,S,32,2025-08-28
6382,TURC-M8,S,64,2025-08-28
6383,CLAV-3P,S,1,2025-08-29
6384,CODE-1P,S,1,2025-08-29
6385,CODE-2P,S,5,2025-08-29
6386,FOCOS-L9,S,2,2025-08-29
6387,LIJAD-1,S,1,2025-08-29
6388,MART-2A,S,2,2025-08-29
6389,PINT-BG,S,1,2025-08-29
6390,PINT-BL,S,1,2025-08-29
6391,PLIE-8P,S,1,2025-08-29
6392,ROND-M6,S,12,2025-08-29
6393,ROND-M8,S,45,2025-08-29
6394,TOMA-SNC,S,12,2025-08-29
6395,TORN-M10,S,6,2025-08-29
6396,TORN-M4,S,1,2025-08-29
6397,TORN-M6,S,1,2025-08-29
6398,TORN-M8,S,2,2025-08-29
6399,TURC-M6,S,24,2025-08-29
6400,TURC-M8,S,23,2025-08-29
6401,MART-2A,E,45,2025-08-30
6402,NIVE-60,E,20,2025-08-30
6403,BROD-4P,S,1,2025-08-30
6404,CINT-5M,S,1,2025-08-30
6405,CLAV-3P,S,1,2025-08-30
6406,CODE-1P,S,17,2025-08-30
6407,CODE-2P,S,3,2025-08-30
6408,FOCOS-L15,S,1,2025-08-30
6409,LIAV-10,S,1,2025-08-30
6410,LIJAD-1,S,1,2025-08-30
6411,LLAV-12,S,1,2025-08-30
6412,PINT-BL,S,3,2025-08-30
6413,ROND-M6,S,16,2025-08-30
6414,ROND-M8,S,58,2025-08-30
6415,SELL-TF,S,1,2025-08-30
6416,TOMA-SNC,S,9,2025-08-30
6417,TORN-M10,S,3,2025-08-30
6418,TORN-M6,S,10,2025-08-30
6419,TORN-M8,S,9,2025-08-30
6420,TURC-M6,S,49,2025-08-30
6421,TURC-M8,S,57,2025-08-30
6422,CABL-12,S,12,2025-09-01
6423,CLAV-3P,S,2,2025-09-01
6424,CODE-1P,S,20,2025-09-01
6425,FOCOS-L9,S,2,2025-09-01
6426,INTE-SNC,S,1,2025-09-01
6427,LIJAD-1,S,2,2025-09-01
6428,LLAV-12,S,1,2025-09-01
6429,MART-2A,S,1,2025-09-01
6430,PINT-BG,S,1,2025-09-01
6431,PINT-BL,S,3,2025-09-01
6432,ROND-M6,S,23,2025-09-01
6433,ROND-M8,S,40,2025-09-01
6434,SELL-TF,S,3,2025-09-01
6435,TOMA-SNC,S,5,2025-09-01
6436,TORN-M10,S,5,2025-09-01
6437,TORN-M4,S,12,2025-09-01
6438,TORN-M6,S,4,2025-09-01
6439,TORN-M8,S,13,2025-09-01
6440,TURC-M6,S,58,2025-09-01
6441,TURC-M8,S,24,2025-09-01
6442,CABL-12,S,6,2025-09-02
6443,CINT-5M,S,1,2025-09-02
6444,CLAV-2P,S,1,2025-09-02
6445,CLAV-3P,S,2,2025-09-02
6446,CODE-1P,S,15,2025-09-02
6447,CODE-2P,S,1,2025-09-02
6448,ESMA-NG,S,2,2025-09-02
6449,FOCOS-L15,S,1,2025-09-02
6450,FOCOS-L9,S,1,2025-09-02
6451,LIJAD-1,S,1,2025-09-02
6452,LLAV-12,S,1,2025-09-02
6453,MART-2A,S,1,2025-09-02
6454,NIVE-60,S,1,2025-09-02
6455,PINT-BG,S,2,2025-09-02
6456,PINT-BL,S,5,2025-09-02
6457,PINT-GR,S,1,2025-09-02
6458,ROND-M6,S,2,2025-09-02
6459,ROND-M8,S,76,2025-09-02
6460,SELL-TF,S,1,2025-09-02
6461,SIER-HK,S,1,2025-09-02
6462,TOMA-SNC,S,2,2025-09-02
6463,TORN-M10,S,8,2025-09-02
6464,TORN-M4,S,5,2025-09-02
6465,TORN-M6,S,11,2025-09-02
6466,TORN-M8,S,21,2025-09-02
6467,TURC-M6,S,145,2025-09-02
6468,TURC-M8,S,1,2025-09-02
6469,FOCOS-L9,E,125,2025-09-03
6470,CALAD-1,S,1,2025-09-03
6471,CLAV-2P,S,1,2025-09-03
6472,CLAV-3P,S,2,2025-09-03
6473,CODE-1P,S,1,2025-09-03
6474,CODE-2P,S,2,2025-09-03
6475,FOCOS-L9,S,1,2025-09-03
6476,LIAV-10,S,1,2025-09-03
6477,LIJAD-1,S,2,2025-09-03
6478,LLAV-12,S,1,2025-09-03
6479,NIVE-60,S,1,2025-09-03
6480,PINT-BG,S,2,2025-09-03
6481,PINT-BL,S,9,2025-09-03
6482,ROND-M6,S,18,2025-09-03
6483,ROND-M8,S,10,2025-09-03
6484,TOMA-DBL,S,1,2025-09-03
6485,TOMA-SNC,S,4,2025-09-03
6486,TORN-M10,S,3,2025-09-03
6487,TORN-M4,S,2,2025-09-03
6488,TORN-M6,S,1,2025-09-03
6489,TORN-M8,S,1,2025-09-03
6490,TURC-M6,S,99,2025-09-03
6491,TURC-M8,S,29,2025-09-03
6492,PINT-BL,E,195,2025-09-04
6493,CINT-5M,S,1,2025-09-04
6494,CLAV-3P,S,3,2025-09-04
6495,CODE-1P,S,1,2025-09-04
6496,CODE-2P,S,2,2025-09-04
6497,ESMA-NG,S,1,2025-09-04
6498,FOCOS-L9,S,4,2025-09-04
6499,PINT-BL,S,7,2025-09-04
6500,ROND-M6,S,12,2025-09-04
6501,ROND-M8,S,29,2025-09-04
6502,SELL-TF,S,1,2025-09-04
6503,SIER-HK,S,2,2025-09-04
6504,TOMA-DBL,S,1,2025-09-04
6505,TOMA-SNC,S,6,2025-09-04
6506,TORN-M10,S,6,2025-09-04
6507,TORN-M4,S,9,2025-09-04
6508,TORN-M6,S,1,2025-09-04
6509,TORN-M8,S,19,2025-09-04
6510,TURC-M6,S,31,2025-09-04
6511,TURC-M8,S,40,2025-09-04
6512,CINT-5M,S,1,2025-09-05
6513,CLAV-3P,S,1,2025-09-05
6514,CODE-1P,S,5,2025-09-05
6515,CODE-2P,S,1,2025-09-05
6516,FOCOS-L15,S,4,2025-09-05
6517,FOCOS-L9,S,1,2025-09-05
6518,INTE-SNC,S,1,2025-09-05
6519,LLAV-12,S,2,2025-09-05
6520,MART-2A,S,1,2025-09-05
6521,PINT-BG,S,2,2025-09-05
6522,PINT-BL,S,1,2025-09-05
6523,ROND-M6,S,33,2025-09-05
6524,ROND-M8,S,21,2025-09-05
6525,TOMA-DBL,S,1,2025-09-05
6526,TOMA-SNC,S,8,2025-09-05
6527,TORN-M10,S,15,2025-09-05
6528,TORN-M4,S,11,2025-09-05
6529,TORN-M6,S,2,2025-09-05
6530,TORN-M8,S,2,2025-09-05
6531,TURC-M6,S,126,2025-09-05
6532,TURC-M8,S,25,2025-09-05
6533,CODE-1P,S,4,2025-09-06
6534,CODE-2P,S,4,2025-09-06
6535,ESMA-NG,S,1,2025-09-06
6536,FOCOS-L15,S,2,2025-09-06
6537,LLAV-12,S,1,2025-09-06
6538,NIVE-60,S,1,2025-09-06
6539,PINT-BL,S,6,2025-09-06
6540,ROND-M6,S,11,2025-09-06
6541,ROND-M8,S,42,2025-09-06
6542,TOMA-SNC,S,12,2025-09-06
6543,TORN-M10,S,13,2025-09-06
6544,TORN-M4,S,4,2025-09-06
6545,TORN-M6,S,5,2025-09-06
6546,TORN-M8,S,19,2025-09-06
6547,TURC-M6,S,180,2025-09-06
6548,TURC-M8,S,15,2025-09-06
6549,PINT-BG,E,37,2025-09-08
6550,BROD-4P,S,1,2025-09-08
6551,CODE-1P,S,10,2025-09-08
6552,CODE-2P,S,1,2025-09-08
6553,DEST-PH2,S,2,2025-09-08
6554,DEST-PL6,S,1,2025-09-08
6555,ESMA-NG,S,3,2025-09-08
6556,FOCOS-L9,S,1,2025-09-08
6557,PINT-BG,S,1,2025-09-08
6558,PINT-BL,S,4,2025-09-08
6559,PLIE-8P,S,1,2025-09-08
6560,ROND-M6,S,37,2025-09-08
6561,ROND-M8,S,53,2025-09-08
6562,SELL-TF,S,1,2025-09-08
6563,TOMA-DBL,S,1,2025-09-08
6564,TOMA-SNC,S,7,2025-09-08
6565,TORN-M10,S,1,2025-09-08
6566,TORN-M6,S,7,2025-09-08
6567,TORN-M8,S,27,2025-09-08
6568,TURC-M6,S,22,2025-09-08
6569,TURC-M8,S,7,2025-09-08
6570,BROD-4P,S,1,2025-09-09
6571,CALAD-1,S,1,2025-09-09
6572,CLAV-3P,S,1,2025-09-09
6573,CODE-1P,S,3,2025-09-09
6574,CODE-2P,S,1,2025-09-09
6575,DEST-PH2,S,2,2025-09-09
6576,ESMA-NG,S,2,2025-09-09
6577,FOCOS-L9,S,2,2025-09-09
6578,PINT-BL,S,2,2025-09-09
6579,ROND-M6,S,64,2025-09-09
6580,ROND-M8,S,5,2025-09-09
6581,SELL-TF,S,1,2025-09-09
6582,SIER-HK,S,1,2025-09-09
6583,TALDR-1,S,1,2025-09-09
6584,TOMA-DBL,S,1,2025-09-09
6585,TOMA-SNC,S,43,2025-09-09
6586,TORN-M10,S,11,2025-09-09
6587,TORN-M4,S,10,2025-09-09
6588,TORN-M6,S,3,2025-09-09
6589,TORN-M8,S,13,2025-09-09
6590,TUBO-1P,S,1,2025-09-09
6591,TURC-M6,S,23,2025-09-09
6592,TURC-M8,S,92,2025-09-09
6593,CODE-1P,E,300,2025-09-10
6594,BROD-2P,S,1,2025-09-10
6595,BROD-4P,S,1,2025-09-10
6596,CINT-5M,S,1,2025-09-10
6597,CLAV-3P,S,7,2025-09-10
6598,CODE-1P,S,4,2025-09-10
6599,CODE-2P,S,2,2025-09-10
6600,FOCOS-L15,S,2,2025-09-10
6601,FOCOS-L9,S,1,2025-09-10
6602,LIJAD-1,S,1,2025-09-10
6603,NIVE-60,S,1,2025-09-10
6604,PINT-BL,S,3,2025-09-10
6605,ROND-M6,S,15,2025-09-10
6606,ROND-M8,S,5,2025-09-10
6607,SELL-TF,S,1,2025-09-10
6608,TOMA-SNC,S,7,2025-09-10
6609,TORN-M10,S,17,2025-09-10
6610,TORN-M4,S,9,2025-09-10
